,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,added_at,song_title,artists,Popularity,popularity
455,0.404,https://api.spotify.com/v1/audio-analysis/4a1FFgdBIbAvyn4d40YAPZ,0.648,219429,0.681,4a1FFgdBIbAvyn4d40YAPZ,0.0,0,0.329,-4.251,0,0.0937,89.947,4,https://api.spotify.com/v1/tracks/4a1FFgdBIbAvyn4d40YAPZ,audio_features,spotify:track:4a1FFgdBIbAvyn4d40YAPZ,0.488,2018-09-07T15:58:28Z,LOSER,BIGBANG,,59
456,0.00445,https://api.spotify.com/v1/audio-analysis/5l07ASKw9FejsD4XZIgYVj,0.607,181547,0.735,5l07ASKw9FejsD4XZIgYVj,0.000654,5,0.776,-8.246,0,0.175,126.132,4,https://api.spotify.com/v1/tracks/5l07ASKw9FejsD4XZIgYVj,audio_features,spotify:track:5l07ASKw9FejsD4XZIgYVj,0.555,2018-09-06T13:37:07Z,Love Me Right,Bingo Players,,40
457,0.0834,https://api.spotify.com/v1/audio-analysis/52XF8QKWtFZ4e8ujIpPVQd,0.588,144016,0.837,52XF8QKWtFZ4e8ujIpPVQd,0.000115,9,0.171,-6.04,1,0.563,155.098,4,https://api.spotify.com/v1/tracks/52XF8QKWtFZ4e8ujIpPVQd,audio_features,spotify:track:52XF8QKWtFZ4e8ujIpPVQd,0.131,2018-09-06T13:21:29Z,The Jungle,"Dimitri Vegas & Like Mike,Bassjackers",,45
458,0.000915,https://api.spotify.com/v1/audio-analysis/7MGCdXA9hghopcTiSmYFus,0.625,143359,0.932,7MGCdXA9hghopcTiSmYFus,0.151,1,0.237,-4.851,1,0.067,127.804,4,https://api.spotify.com/v1/tracks/7MGCdXA9hghopcTiSmYFus,audio_features,spotify:track:7MGCdXA9hghopcTiSmYFus,0.387,2018-09-06T13:20:24Z,Knockout,"Deorro,MAKJ,Quintino",,51
459,0.00224,https://api.spotify.com/v1/audio-analysis/06lUC60bYItTvFWGuEKyvt,0.295,152421,0.969,06lUC60bYItTvFWGuEKyvt,0.773,9,0.104,-5.525,1,0.0729,137.746,3,https://api.spotify.com/v1/tracks/06lUC60bYItTvFWGuEKyvt,audio_features,spotify:track:06lUC60bYItTvFWGuEKyvt,0.22,2018-09-06T01:22:06Z,Patser Bounce,"Dimitri Vegas & Like Mike,Quintino",,50
460,0.121,https://api.spotify.com/v1/audio-analysis/5QhE3ILw6KUR40fe0w35bb,0.685,211984,0.843,5QhE3ILw6KUR40fe0w35bb,0.0,0,0.126,-4.258,1,0.0499,125.029,4,https://api.spotify.com/v1/tracks/5QhE3ILw6KUR40fe0w35bb,audio_features,spotify:track:5QhE3ILw6KUR40fe0w35bb,0.637,2018-09-06T00:58:48Z,Let's not fall in love,BIGBANG,,43
461,0.0853,https://api.spotify.com/v1/audio-analysis/5xzzxWj8a1YBbNZhNLqWuQ,0.699,253770,0.94,5xzzxWj8a1YBbNZhNLqWuQ,0.0,8,0.336,-5.969,0,0.208,122.079,3,https://api.spotify.com/v1/tracks/5xzzxWj8a1YBbNZhNLqWuQ,audio_features,spotify:track:5xzzxWj8a1YBbNZhNLqWuQ,0.652,2018-09-05T19:26:46Z,Dancing Alone,"Axwell /\ Ingrosso,RØMANS",,65
462,0.303,https://api.spotify.com/v1/audio-analysis/7tK2zKEAvr1JVpleAjsOV4,0.685,183913,0.316,7tK2zKEAvr1JVpleAjsOV4,0.000119,5,0.129,-8.74,0,0.0438,138.082,4,https://api.spotify.com/v1/tracks/7tK2zKEAvr1JVpleAjsOV4,audio_features,spotify:track:7tK2zKEAvr1JVpleAjsOV4,0.214,2018-09-05T02:39:25Z,Whiplash,"R3HAB,Kaela Sinclair",,32
463,0.318,https://api.spotify.com/v1/audio-analysis/0NRtHFRrv7ELyvoAjc0nLF,0.463,144687,0.652,0NRtHFRrv7ELyvoAjc0nLF,0.0,9,0.079,-6.401,0,0.0523,96.219,4,https://api.spotify.com/v1/tracks/0NRtHFRrv7ELyvoAjc0nLF,audio_features,spotify:track:0NRtHFRrv7ELyvoAjc0nLF,0.195,2018-09-05T02:39:13Z,Good Intentions (feat. Lourdiz),"R3HAB,Fabian Mazur,Lourdiz",,39
464,0.0119,https://api.spotify.com/v1/audio-analysis/2aAyDqzwEeVIigSMFM1tNS,0.578,157425,0.862,2aAyDqzwEeVIigSMFM1tNS,1.79e-05,8,0.0744,-3.059,0,0.0405,100.049,4,https://api.spotify.com/v1/tracks/2aAyDqzwEeVIigSMFM1tNS,audio_features,spotify:track:2aAyDqzwEeVIigSMFM1tNS,0.547,2018-09-05T02:38:43Z,Tequila - R3HAB Remix,"Dan + Shay,R3HAB",,59
465,0.000732,https://api.spotify.com/v1/audio-analysis/6pruvghEErav9OUjArABKZ,0.715,175846,0.948,6pruvghEErav9OUjArABKZ,0.0206,8,0.315,-4.887,1,0.0532,129.969,4,https://api.spotify.com/v1/tracks/6pruvghEErav9OUjArABKZ,audio_features,spotify:track:6pruvghEErav9OUjArABKZ,0.165,2018-09-05T00:56:12Z,Bigroom Never Dies,"Hardwell,Blasterjaxx,Mitch Crown",,30
466,0.592,https://api.spotify.com/v1/audio-analysis/54IH1ZlIgYb3vWazitc2xC,0.586,161100,0.604,54IH1ZlIgYb3vWazitc2xC,0.0,0,0.257,-9.814,0,0.0868,99.963,4,https://api.spotify.com/v1/tracks/54IH1ZlIgYb3vWazitc2xC,audio_features,spotify:track:54IH1ZlIgYb3vWazitc2xC,0.488,2018-09-04T04:21:48Z,We Don't Talk Anymore,"Fly By Midnight,Nicolette Mare,Nicole Medoro",,30
467,0.186,https://api.spotify.com/v1/audio-analysis/6cpjHSaH0xK3Lz6FqUniHm,0.737,181003,0.585,6cpjHSaH0xK3Lz6FqUniHm,0.0,5,0.115,-6.252,1,0.0975,147.064,4,https://api.spotify.com/v1/tracks/6cpjHSaH0xK3Lz6FqUniHm,audio_features,spotify:track:6cpjHSaH0xK3Lz6FqUniHm,0.693,2018-09-04T04:13:38Z,Send It (feat. Rich Homie Quan),"Austin Mahone,Rich Homie Quan",,60
468,0.0589,https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ,0.835,217925,0.626,2G7V7zsVDxg1yRsu7Ew9RJ,6e-05,1,0.396,-5.833,1,0.125,91.03,4,https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ,audio_features,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,0.35,2018-09-04T02:36:23Z,In My Feelings,Drake,,81
469,0.353,https://api.spotify.com/v1/audio-analysis/27zrFrtUtWl2urlvjOn5xc,0.685,218897,0.777,27zrFrtUtWl2urlvjOn5xc,0.0,1,0.329,-4.654,0,0.063,95.049,4,https://api.spotify.com/v1/tracks/27zrFrtUtWl2urlvjOn5xc,audio_features,spotify:track:27zrFrtUtWl2urlvjOn5xc,0.417,2018-09-04T00:50:16Z,Say Yes,"Loco,Punch",,58
470,0.00116,https://api.spotify.com/v1/audio-analysis/4gxukDJiwApNEgVIh4pHgT,0.601,148125,0.99,4gxukDJiwApNEgVIh4pHgT,0.52,6,0.124,-3.016,1,0.337,127.958,4,https://api.spotify.com/v1/tracks/4gxukDJiwApNEgVIh4pHgT,audio_features,spotify:track:4gxukDJiwApNEgVIh4pHgT,0.192,2018-09-03T07:37:36Z,WOW,Tiësto,,15
471,0.0151,https://api.spotify.com/v1/audio-analysis/4xx4xYffuHfFKsCW6s2KnH,0.543,191242,0.867,4xx4xYffuHfFKsCW6s2KnH,0.00021,3,0.2,-4.394,0,0.056,128.017,4,https://api.spotify.com/v1/tracks/4xx4xYffuHfFKsCW6s2KnH,audio_features,spotify:track:4xx4xYffuHfFKsCW6s2KnH,0.316,2018-09-01T19:08:49Z,This Is Love,"Hardwell,KAAZE,Loren Allred",,59
472,0.0932,https://api.spotify.com/v1/audio-analysis/2i2zYdN4KCkTCDscdMYr87,0.645,203520,0.891,2i2zYdN4KCkTCDscdMYr87,3.88e-06,6,0.379,-2.505,0,0.0387,124.915,4,https://api.spotify.com/v1/tracks/2i2zYdN4KCkTCDscdMYr87,audio_features,spotify:track:2i2zYdN4KCkTCDscdMYr87,0.568,2018-09-01T09:38:30Z,Lovers on the Sun (feat. Sam Martin),"David Guetta,Sam Martin",,45
473,0.106,https://api.spotify.com/v1/audio-analysis/5GF1nkTlvLk8qzCLwCyR5p,0.432,240893,0.656,5GF1nkTlvLk8qzCLwCyR5p,4.28e-06,2,0.126,-4.201,0,0.0453,124.738,4,https://api.spotify.com/v1/tracks/5GF1nkTlvLk8qzCLwCyR5p,audio_features,spotify:track:5GF1nkTlvLk8qzCLwCyR5p,0.164,2018-09-01T01:03:28Z,One More Day - Nicky Romero Remix,"Afrojack,Jewelz & Sparks,Nicky Romero",,39
474,0.347,https://api.spotify.com/v1/audio-analysis/1MUL6DO2gVimj2YrVedubd,0.449,194777,0.597,1MUL6DO2gVimj2YrVedubd,1.03e-05,9,0.197,-4.401,0,0.14,134.598,5,https://api.spotify.com/v1/tracks/1MUL6DO2gVimj2YrVedubd,audio_features,spotify:track:1MUL6DO2gVimj2YrVedubd,0.505,2018-08-31T17:40:16Z,Creep On Me,"GASHI,French Montana,DJ Snake",,68
475,0.148,https://api.spotify.com/v1/audio-analysis/4cYXhuR8yc3lzzkcwAfsgS,0.588,167438,0.834,4cYXhuR8yc3lzzkcwAfsgS,0.0,11,0.237,-4.558,1,0.0559,167.961,4,https://api.spotify.com/v1/tracks/4cYXhuR8yc3lzzkcwAfsgS,audio_features,spotify:track:4cYXhuR8yc3lzzkcwAfsgS,0.659,2018-08-27T15:07:17Z,Lonely (feat. MAX),"Matoma,MAX",,48
476,0.0855,https://api.spotify.com/v1/audio-analysis/4qikXelSRKvoCqFcHLB2H2,0.737,332453,0.545,4qikXelSRKvoCqFcHLB2H2,9.32e-05,6,0.153,-8.536,0,0.362,140.086,4,https://api.spotify.com/v1/tracks/4qikXelSRKvoCqFcHLB2H2,audio_features,spotify:track:4qikXelSRKvoCqFcHLB2H2,0.443,2018-08-26T21:36:03Z,Mercy,"Kanye West,Big Sean,Pusha T,2 Chainz",,67
477,0.122,https://api.spotify.com/v1/audio-analysis/5iXr01hXAmrXkZxTeXD6iO,0.504,172524,0.819,5iXr01hXAmrXkZxTeXD6iO,1.61e-05,0,0.107,-4.697,1,0.135,159.968,4,https://api.spotify.com/v1/tracks/5iXr01hXAmrXkZxTeXD6iO,audio_features,spotify:track:5iXr01hXAmrXkZxTeXD6iO,0.281,2018-08-24T20:04:11Z,Get It Right - Remix,"Diplo,GoldLink,MØ",,42
478,0.44,https://api.spotify.com/v1/audio-analysis/4ogFKRgF6CWAmMWcstMU08,0.712,138298,0.496,4ogFKRgF6CWAmMWcstMU08,0.0,6,0.186,-6.061,1,0.124,141.212,4,https://api.spotify.com/v1/tracks/4ogFKRgF6CWAmMWcstMU08,audio_features,spotify:track:4ogFKRgF6CWAmMWcstMU08,0.638,2018-08-24T00:34:21Z,Rumors (With Sofia Carson),"R3HAB,Sofia Carson",,54
479,0.00763,https://api.spotify.com/v1/audio-analysis/2TcZ05FR0xQWZOaFWyRWUt,0.591,162462,0.931,2TcZ05FR0xQWZOaFWyRWUt,0.000216,3,0.153,-2.867,1,0.0967,129.975,4,https://api.spotify.com/v1/tracks/2TcZ05FR0xQWZOaFWyRWUt,audio_features,spotify:track:2TcZ05FR0xQWZOaFWyRWUt,0.17,2018-08-23T17:21:43Z,L'Amour Toujours - Tiësto Edit,"Dzeko & Torres,Delaney Jane,Tiësto",,11
480,0.0104,https://api.spotify.com/v1/audio-analysis/3LCoejTOQmc1sKAJ0wlYd9,0.629,202930,0.909,3LCoejTOQmc1sKAJ0wlYd9,0.0,0,0.553,-2.582,0,0.108,121.943,4,https://api.spotify.com/v1/tracks/3LCoejTOQmc1sKAJ0wlYd9,audio_features,spotify:track:3LCoejTOQmc1sKAJ0wlYd9,0.321,2018-08-23T17:11:56Z,Save A Little Love,Don Diablo,,48
481,0.0694,https://api.spotify.com/v1/audio-analysis/0QPjoIP9zKPH6EYtGAKNY3,0.64,180300,0.884,0QPjoIP9zKPH6EYtGAKNY3,3.09e-06,7,0.218,-3.062,0,0.278,200.15,4,https://api.spotify.com/v1/tracks/0QPjoIP9zKPH6EYtGAKNY3,audio_features,spotify:track:0QPjoIP9zKPH6EYtGAKNY3,0.531,2018-08-23T17:11:51Z,Back To Us,"Don Diablo,Mike Waters",,46
482,0.279,https://api.spotify.com/v1/audio-analysis/3AzvNvE3xpgelqmE5MRnbI,0.603,209660,0.744,3AzvNvE3xpgelqmE5MRnbI,4.87e-06,0,0.106,-5.724,1,0.0458,101.991,4,https://api.spotify.com/v1/tracks/3AzvNvE3xpgelqmE5MRnbI,audio_features,spotify:track:3AzvNvE3xpgelqmE5MRnbI,0.605,2018-08-23T17:11:36Z,Take Her Place (feat. A R I Z O N A),"Don Diablo,A R I Z O N A",,62
483,0.00214,https://api.spotify.com/v1/audio-analysis/1geovaCdfs5fSa4NNgFPVe,0.616,203769,0.892,1geovaCdfs5fSa4NNgFPVe,0.000186,4,0.227,-4.688,0,0.0462,129.991,4,https://api.spotify.com/v1/tracks/1geovaCdfs5fSa4NNgFPVe,audio_features,spotify:track:1geovaCdfs5fSa4NNgFPVe,0.235,2018-08-23T04:49:01Z,Bella Ciao,"Hardwell,Maddix",,62
484,0.118,https://api.spotify.com/v1/audio-analysis/2lYTJK94hb0fd1LQtb6Dhk,0.659,183750,0.738,2lYTJK94hb0fd1LQtb6Dhk,0.0,4,0.115,-5.072,0,0.0477,127.95,4,https://api.spotify.com/v1/tracks/2lYTJK94hb0fd1LQtb6Dhk,audio_features,spotify:track:2lYTJK94hb0fd1LQtb6Dhk,0.481,2018-08-22T06:27:27Z,Don't Leave Me Alone (feat. Anne-Marie),"David Guetta,Anne-Marie",,70
485,0.254,https://api.spotify.com/v1/audio-analysis/7fGn1cjdKNcXtwnPoiiGsN,0.618,182461,0.949,7fGn1cjdKNcXtwnPoiiGsN,2.99e-06,4,0.488,-2.697,0,0.0903,127.961,4,https://api.spotify.com/v1/tracks/7fGn1cjdKNcXtwnPoiiGsN,audio_features,spotify:track:7fGn1cjdKNcXtwnPoiiGsN,0.293,2018-08-22T06:26:55Z,Don't Leave Me Alone (feat. Anne-Marie) - R3HAB Remix,"David Guetta,Anne-Marie,R3HAB",,57
486,0.207,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,0.709,291293,0.824,2tUBqZG2AbRi7Q0BIrVrEj,0.000307,1,0.0888,-8.824,1,0.0453,118.814,4,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,audio_features,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,0.867,2018-08-21T17:32:47Z,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,,78
487,0.0241,https://api.spotify.com/v1/audio-analysis/02q7qbOYbE89NMFEtOklcc,0.65,234462,0.912,02q7qbOYbE89NMFEtOklcc,0.8,10,0.293,-4.588,0,0.0406,129.999,4,https://api.spotify.com/v1/tracks/02q7qbOYbE89NMFEtOklcc,audio_features,spotify:track:02q7qbOYbE89NMFEtOklcc,0.191,2018-08-08T18:43:01Z,Unity,"Dimitri Vegas & Like Mike,Hardwell",,64
488,0.0375,https://api.spotify.com/v1/audio-analysis/7zT9HWMkkziq1ZogqdBrnw,0.461,223385,0.975,7zT9HWMkkziq1ZogqdBrnw,0.562,3,0.366,-3.245,0,0.174,129.978,4,https://api.spotify.com/v1/tracks/7zT9HWMkkziq1ZogqdBrnw,audio_features,spotify:track:7zT9HWMkkziq1ZogqdBrnw,0.0784,2018-08-08T13:47:14Z,Melody - Radio Mix,"Dimitri Vegas & Like Mike,Steve Aoki,Ummet Ozcan",,53
489,0.000329,https://api.spotify.com/v1/audio-analysis/0NIC4unbe5KZOp1d9T7OaF,0.648,250947,0.812,0NIC4unbe5KZOp1d9T7OaF,0.0369,11,0.0857,-7.585,0,0.0414,128.178,4,https://api.spotify.com/v1/tracks/0NIC4unbe5KZOp1d9T7OaF,audio_features,spotify:track:0NIC4unbe5KZOp1d9T7OaF,0.122,2018-08-06T06:13:14Z,Secrets,"Tiësto,KSHMR,VASSY",,58
490,0.148,https://api.spotify.com/v1/audio-analysis/2VYiQ9ijG3NER2aevaxzDi,0.673,219240,0.894,2VYiQ9ijG3NER2aevaxzDi,3.4e-06,0,0.141,-2.73,1,0.0594,118.894,4,https://api.spotify.com/v1/tracks/2VYiQ9ijG3NER2aevaxzDi,audio_features,spotify:track:2VYiQ9ijG3NER2aevaxzDi,0.63,2018-08-04T16:17:29Z,How To Love (feat. Sofia Reyes),"Cash Cash,Sofia Reyes",,55
491,0.0615,https://api.spotify.com/v1/audio-analysis/2zMXH5k5NZy1Nw460bLvRh,0.571,206320,0.903,2zMXH5k5NZy1Nw460bLvRh,1.23e-06,7,0.186,-2.184,1,0.214,127.951,4,https://api.spotify.com/v1/tracks/2zMXH5k5NZy1Nw460bLvRh,audio_features,spotify:track:2zMXH5k5NZy1Nw460bLvRh,0.477,2018-08-04T16:16:47Z,Take Me Home (feat. Bebe Rexha),"Cash Cash,Bebe Rexha",,55
492,0.00141,https://api.spotify.com/v1/audio-analysis/2FQgmygHetc4SPApVDmj3G,0.583,158095,0.979,2FQgmygHetc4SPApVDmj3G,0.902,8,0.06,-3.83,1,0.0398,126.028,4,https://api.spotify.com/v1/tracks/2FQgmygHetc4SPApVDmj3G,audio_features,spotify:track:2FQgmygHetc4SPApVDmj3G,0.267,2018-08-03T11:33:53Z,"Here We Go (Hey Boy, Hey Girl)","Dimitri Vegas & Like Mike,Nicky Romero",,50
493,0.198,https://api.spotify.com/v1/audio-analysis/5x2Sk2NUsatM0kIh7boKwP,0.484,296560,0.727,5x2Sk2NUsatM0kIh7boKwP,0.00204,0,0.107,-6.107,1,0.0358,120.066,4,https://api.spotify.com/v1/tracks/5x2Sk2NUsatM0kIh7boKwP,audio_features,spotify:track:5x2Sk2NUsatM0kIh7boKwP,0.216,2018-08-03T10:50:22Z,Iridescent,Linkin Park,,37
494,0.0762,https://api.spotify.com/v1/audio-analysis/23qSynK9TNOWrThLUtUAx4,0.584,239707,0.692,23qSynK9TNOWrThLUtUAx4,0.00122,0,0.0971,-5.992,1,0.0313,120.016,4,https://api.spotify.com/v1/tracks/23qSynK9TNOWrThLUtUAx4,audio_features,spotify:track:23qSynK9TNOWrThLUtUAx4,0.379,2018-08-03T10:50:08Z,Iridescent (Version 2),Linkin Park,,31
495,0.025,https://api.spotify.com/v1/audio-analysis/6Wosx2euFPMT14UXiWudMy,0.603,138913,0.723,6Wosx2euFPMT14UXiWudMy,0.0,9,0.0824,-5.89,0,0.0454,114.966,4,https://api.spotify.com/v1/tracks/6Wosx2euFPMT14UXiWudMy,audio_features,spotify:track:6Wosx2euFPMT14UXiWudMy,0.382,2018-08-03T04:58:49Z,Radio Silence (With Jocelyn Alice),"R3HAB,Jocelyn Alice",,49
496,0.0129,https://api.spotify.com/v1/audio-analysis/4ut5G4rgB1ClpMTMfjoIuy,0.414,230762,0.486,4ut5G4rgB1ClpMTMfjoIuy,0.0,6,0.111,-6.431,0,0.0311,128.038,4,https://api.spotify.com/v1/tracks/4ut5G4rgB1ClpMTMfjoIuy,audio_features,spotify:track:4ut5G4rgB1ClpMTMfjoIuy,0.368,2018-07-30T06:11:35Z,High On Life (feat. Bonn),"Martin Garrix,Bonn",,77
497,0.349,https://api.spotify.com/v1/audio-analysis/4xUnvfs5lN7hcgWwyXZA11,0.774,272448,0.63,4xUnvfs5lN7hcgWwyXZA11,0.0,0,0.311,-7.807,0,0.286,140.033,4,https://api.spotify.com/v1/tracks/4xUnvfs5lN7hcgWwyXZA11,audio_features,spotify:track:4xUnvfs5lN7hcgWwyXZA11,0.77,2018-07-29T10:44:03Z,Swimming Pool,"88rising,Higher Brothers,03 Greedo",,45
498,0.613,https://api.spotify.com/v1/audio-analysis/4TwVtW8hS5LyLoDtJGpUOg,0.554,207308,0.589,4TwVtW8hS5LyLoDtJGpUOg,0.000257,3,0.0982,-8.163,0,0.231,74.982,4,https://api.spotify.com/v1/tracks/4TwVtW8hS5LyLoDtJGpUOg,audio_features,spotify:track:4TwVtW8hS5LyLoDtJGpUOg,0.414,2018-07-29T10:43:55Z,History,"88rising,Rich Brian",,69
499,0.101,https://api.spotify.com/v1/audio-analysis/2OSsMwCiZPC44tJ4OPVSZF,0.492,185265,0.801,2OSsMwCiZPC44tJ4OPVSZF,0.0,11,0.0798,-4.204,0,0.0567,150.036,4,https://api.spotify.com/v1/tracks/2OSsMwCiZPC44tJ4OPVSZF,audio_features,spotify:track:2OSsMwCiZPC44tJ4OPVSZF,0.329,2018-07-28T16:59:17Z,All I Need (with Gucci Mane),"Dimitri Vegas & Like Mike,Gucci Mane",,52
500,0.0733,https://api.spotify.com/v1/audio-analysis/5WvAo7DNuPRmk4APhdPzi8,0.552,260000,0.76,5WvAo7DNuPRmk4APhdPzi8,0.0,0,0.0865,-4.706,1,0.342,135.702,5,https://api.spotify.com/v1/tracks/5WvAo7DNuPRmk4APhdPzi8,audio_features,spotify:track:5WvAo7DNuPRmk4APhdPzi8,0.639,2018-07-28T06:07:45Z,No Brainer,"DJ Khaled,Justin Bieber,Quavo,Chance the Rapper",,77
501,0.164,https://api.spotify.com/v1/audio-analysis/1snWlbcbgQpJfknoI30DWG,0.425,211867,0.642,1snWlbcbgQpJfknoI30DWG,0.0,4,0.118,-5.06,0,0.0502,170.008,4,https://api.spotify.com/v1/tracks/1snWlbcbgQpJfknoI30DWG,audio_features,spotify:track:1snWlbcbgQpJfknoI30DWG,0.112,2018-07-27T06:09:52Z,Darkside,"Alan Walker,Au/Ra,Tomine Harket",,72
502,0.00256,https://api.spotify.com/v1/audio-analysis/4lIxdJw6W3Fg4vUIYCB0S5,0.598,231000,0.786,4lIxdJw6W3Fg4vUIYCB0S5,0.00143,2,0.117,-5.572,1,0.0382,95.021,4,https://api.spotify.com/v1/tracks/4lIxdJw6W3Fg4vUIYCB0S5,audio_features,spotify:track:4lIxdJw6W3Fg4vUIYCB0S5,0.456,2018-07-25T09:19:29Z,Style,Taylor Swift,,59
503,0.579,https://api.spotify.com/v1/audio-analysis/4keoy2fqgwGnbWlm3ZVZFa,0.503,207030,0.741,4keoy2fqgwGnbWlm3ZVZFa,1.49e-06,4,0.0712,-5.128,1,0.047,88.335,3,https://api.spotify.com/v1/tracks/4keoy2fqgwGnbWlm3ZVZFa,audio_features,spotify:track:4keoy2fqgwGnbWlm3ZVZFa,0.458,2018-07-20T10:53:21Z,Happy Now,"Zedd,Elley Duhé",,78
504,0.161,https://api.spotify.com/v1/audio-analysis/0rtYRtOYiXy8islpKQQm7Z,0.722,211093,0.705,0rtYRtOYiXy8islpKQQm7Z,1.63e-06,5,0.113,-5.821,0,0.0505,124.016,4,https://api.spotify.com/v1/tracks/0rtYRtOYiXy8islpKQQm7Z,audio_features,spotify:track:0rtYRtOYiXy8islpKQQm7Z,0.533,2018-07-20T10:53:05Z,Wrong Move,"R3HAB,THRDL!FE,Olivia Holt",,59
505,0.0763,https://api.spotify.com/v1/audio-analysis/2KpCpk6HjXXLb7nnXoXA5O,0.757,219320,0.882,2KpCpk6HjXXLb7nnXoXA5O,0.0,1,0.251,-6.125,1,0.248,140.047,4,https://api.spotify.com/v1/tracks/2KpCpk6HjXXLb7nnXoXA5O,audio_features,spotify:track:2KpCpk6HjXXLb7nnXoXA5O,0.684,2018-07-18T00:06:53Z,Ni**as In Paris,"JAY Z,Kanye West",,69
506,0.284,https://api.spotify.com/v1/audio-analysis/5Sww7rCcgqlyd7xGmrH0Rl,0.621,296980,0.649,5Sww7rCcgqlyd7xGmrH0Rl,1.31e-05,8,0.141,-7.354,0,0.0577,139.946,4,https://api.spotify.com/v1/tracks/5Sww7rCcgqlyd7xGmrH0Rl,audio_features,spotify:track:5Sww7rCcgqlyd7xGmrH0Rl,0.392,2018-07-09T08:49:23Z,River Full of Liquor,Leon Else,,26
507,0.117,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,0.587,218147,0.535,0e7ipj03S05BNilyu5bRzt,6.56e-05,5,0.131,-6.09,0,0.0898,159.847,4,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,0.14,2018-07-07T11:30:41Z,rockstar (feat. 21 Savage),"Post Malone,21 Savage",,85
508,0.00923,https://api.spotify.com/v1/audio-analysis/3Kl3b2oW6BIQ1yehBpGNi0,0.565,225000,0.957,3Kl3b2oW6BIQ1yehBpGNi0,0.69,3,0.293,-4.167,0,0.0723,127.953,4,https://api.spotify.com/v1/tracks/3Kl3b2oW6BIQ1yehBpGNi0,audio_features,spotify:track:3Kl3b2oW6BIQ1yehBpGNi0,0.175,2018-07-05T07:46:50Z,Arcade,"Dimitri Vegas & Like Mike,W&W",,38
509,0.00595,https://api.spotify.com/v1/audio-analysis/1j9IdProZpoS0mVqlyfOp1,0.711,191250,0.958,1j9IdProZpoS0mVqlyfOp1,0.792,4,0.168,-3.47,1,0.0443,127.997,4,https://api.spotify.com/v1/tracks/1j9IdProZpoS0mVqlyfOp1,audio_features,spotify:track:1j9IdProZpoS0mVqlyfOp1,0.231,2018-07-05T07:44:12Z,Raise Your Hands - Radio Edit,Ummet Ozcan,,42
510,0.0594,https://api.spotify.com/v1/audio-analysis/0kdVIAjTAkAFo7dYdciDU1,0.345,159429,0.955,0kdVIAjTAkAFo7dYdciDU1,0.642,11,0.132,-2.257,0,0.088,139.927,4,https://api.spotify.com/v1/tracks/0kdVIAjTAkAFo7dYdciDU1,audio_features,spotify:track:0kdVIAjTAkAFo7dYdciDU1,0.115,2018-07-05T07:42:55Z,Crowd Control - Radio Edit,"Dimitri Vegas & Like Mike,W&W",,54
511,5.74e-05,https://api.spotify.com/v1/audio-analysis/4Ypk4XPv3lH9Asv0uuHZDM,0.576,168750,0.936,4Ypk4XPv3lH9Asv0uuHZDM,0.824,7,0.0639,-3.576,0,0.0758,127.99,4,https://api.spotify.com/v1/tracks/4Ypk4XPv3lH9Asv0uuHZDM,audio_features,spotify:track:4Ypk4XPv3lH9Asv0uuHZDM,0.491,2018-07-05T07:42:46Z,Hands Up,"Hardwell,Afrojack,MC Ambush",,40
512,0.112,https://api.spotify.com/v1/audio-analysis/2V65y3PX4DkRhy1djlxd9p,0.612,212862,0.84,2V65y3PX4DkRhy1djlxd9p,0.0,11,0.116,-3.145,0,0.0509,129.042,4,https://api.spotify.com/v1/tracks/2V65y3PX4DkRhy1djlxd9p,audio_features,spotify:track:2V65y3PX4DkRhy1djlxd9p,0.438,2018-07-05T05:31:33Z,Don't You Worry Child - Radio Edit,"Swedish House Mafia,John Martin",,74
513,0.00321,https://api.spotify.com/v1/audio-analysis/3KuUYvIPhTfjFV9KSfXru7,0.443,203002,0.918,3KuUYvIPhTfjFV9KSfXru7,0.00753,1,0.132,-3.464,0,0.0528,160.043,4,https://api.spotify.com/v1/tracks/3KuUYvIPhTfjFV9KSfXru7,audio_features,spotify:track:3KuUYvIPhTfjFV9KSfXru7,0.277,2018-07-05T05:30:37Z,Long Way Down,"W&W,Darren Styles,Giin",,56
